,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
471,20471,Cabinete medicale individuale,,Iași,,700321,,,,,,,47.1614104,27.6157733
472,20472,Centrul Medical Cardiomed,,Iași,,700687,,,,,,,47.1359392,27.5714699
473,20473,Centrul de plasament Iași,,Iași,,700349,,,,,,,47.160078,27.6117546
474,20474,Centul Medical Sanovil,Strada 1 Decembrie 1918 12,Beclean,,425100,,,,,,,47.1814964,24.1819892
475,20475,Clinica Pedilife & Sanoptic,,Iași,,700313,,,,,,,47.1591447,27.6025583
476,20476,Clinică,,Deva,Hunedoara,330088,,,,,,,45.8748211,22.9111083
477,20477,Complex Hidroterapeutic Baia Sărată,,Deva,Hunedoara,330088,,,,,,,45.8927698,22.8995401
478,20478,Dispensar,,Merișani,,117455,,,,,,,44.9700729,24.7454782
479,20479,Dispensar,,Iernut,,545100,,,,,,,46.4512542,24.2319808
480,20480,Dispensar,,București,,023571,,,,,,,44.4417337,26.1583385
481,20481,Dispensar,,Glodeni,,547275,,,,,,,46.6530876,24.6095627
482,20482,Dispensar,nan 555,Mihai Viteazu,Cluj,407405,,,,,,,46.5408158,23.741757
483,20483,Dispensar,,Drăgănești-Vlașca,Teleorman,147135,,,,,,,44.1007702,25.5961027
484,20484,Dispensar,,București,,023571,,,,,,,44.4604327,26.1294711
485,20485,Dispensar,,Feleacu,Cluj,407272,,,,,,,46.7179007,23.6786568
486,20486,Dispensar,,Manasia,,927160,,,,,,,44.7050519,26.6655179
487,20487,Dispensar Iclod,,Iclod,Cluj,407335,,,,,,,46.9847161,23.8105293
488,20488,Dispensar Loamneș,,Loamneș,Sibiu,557124,,,,,,,45.9323116,24.0742223
489,20489,Dispensar Mila 23,,Nufăru,Tulcea,827171,,,,,,,45.2290043,29.2478511
490,20490,Dispensar Muereasca,,Muereasca,Vâlcea,247405,,,,,,,45.18695,24.3175237
491,20491,Dispensar Ohaba-Mâtnic,,Copăcele,,327101,,,,,,,45.470284,22.0776293
492,20492,Dispensar Sânpaul (1963),,Sânpaul,Cluj,407530,,,,,,,46.8699342,23.4120394
493,20493,Dispensar TBC,,Brăila,Brăila,810022,,,,,,,45.2726398,27.9779736
494,20494,Dispensar clinic uman,,Noșlac,Alba,517515,,,,,,,46.4050244,23.9330714
495,20495,Dispensar medical,,Cetatea de Baltă,Alba,517235,,,,,,,46.2466545,24.1718657
496,20496,Dispensar medical Galda de Jos,,Galda de Jos,Alba,517285,,,,,,,46.1787346,23.6202858
497,20497,Dispensar medical Ighiu,,Ighiu,Alba,517360,,,,,,,46.1445594,23.517889
498,20498,Dispensarul Chirpăr,,Chirpăr,Sibiu,557080,,,,,,,45.893206,24.5980397
499,20499,Dispensarul Medical Ardeleni,,București,,023571,,,,,,,44.4455956,26.1195727
500,20500,Dispensarul Medical Roșia Montană,,Roșia Montană,Alba,517615,,,,,,,46.3056743,23.1314427
501,20501,Dispnesar,,Boița,Sibiu,555701,,,,,,,45.6339179,24.2593701
502,20502,Dr. Popescu Alexandru,Strada Ciprian Porumbescu 1,Sibiu,Sibiu,550009,,+40 269 232 540,,,,,45.773862,24.1376995
503,20503,Hipocrat,,Brașov,,500030,,,,,,,45.652731,25.5996993
504,20504,Medicotest,Bulevardul Brăilei 136C,Galați,,800365,,,,,,,45.4289714,28.0283938
505,20505,Medlife,Strada Moldovei 6,Brașov,,500030,,,,,,,45.656949,25.6073344
506,20506,Mocanu,,Boroaia,Suceava,727040,,,,,,,47.3498869,26.3359343
507,20507,Policlinica,nan 35,Târgu Neamț,,615200,,,,,,,47.2069876,26.3594448
508,20508,Policlinica Cantemir,,Iași,,700233,,,,,,,47.1497477,27.580214
509,20509,Policlinica Cetatea Histria,Strada Cetatea Histria nan,București,,060941,,,,,,,44.4203061,26.0219328
510,20510,Policlinica DIACONIA,,Brăila,Brăila,810022,,,,,,,45.2724515,27.9776231
511,20511,Policlinica cu Plată,Strada Teodor Codrescu 5,Iași,,,,,,,,,47.1786442,27.5707688
512,20512,Policlinica cu Plată,Strada Paris 2,Arad,Arad,310182,,,,,,,46.1671193,21.3219108
513,20513,Polimed Center,Strada Bisericii 7,Odorheiu Secuiesc,Harghita,535600,,,,,,,46.3159806,25.2853682
514,20514,S.M.U.R.D.,,Iernut,,545100,,,,,ambulance_station,,46.4509385,24.2322992
515,20515,Salvamont,,Băișoara,Cluj,407065,,,,,Mountain & Cave Rescue,,46.5369908,23.3120226
516,20516,Salvamont Glăvoi,,Gârda de Sus,Alba,517310,,,,,Mountain & Cave Rescue,,46.5777705,22.7044829
517,20517,Serviciul de plasament de tip familial,,Râmnicu Vâlcea,Vâlcea,240632,,,,,,,45.1209204,24.36247
518,20518,"salvamar, medic",,Cojocna,Cluj,407240,,,,,,,46.7477349,23.8412696
